               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 152,            0.012997,           0.0044377,           0.0036198,              0.7028,             0.57491,             0.59666,             0.41426,            0.013132,           0.0047664,           0.0060376,           0.0017773,           0.0017773,           0.0017773
                 153,            0.013029,            0.004362,            0.003585,             0.65813,             0.60509,             0.59814,             0.41554,            0.013123,           0.0047612,           0.0060091,           0.0017625,           0.0017625,           0.0017625
                 154,            0.012974,           0.0042798,           0.0034595,              0.6524,             0.61466,             0.59876,             0.41696,            0.013117,           0.0047563,           0.0059989,           0.0017478,           0.0017478,           0.0017478
                 155,            0.012999,           0.0044254,           0.0035821,             0.65523,              0.6135,             0.59977,             0.41771,            0.013116,           0.0047496,           0.0059824,            0.001733,            0.001733,            0.001733
                 156,            0.012968,           0.0043185,           0.0034929,             0.71217,             0.58755,             0.60033,             0.41819,            0.013109,           0.0047466,           0.0059745,           0.0017183,           0.0017183,           0.0017183
                 157,            0.012965,           0.0042929,           0.0035479,             0.71378,             0.58525,             0.60082,              0.4177,            0.013107,           0.0047431,           0.0059783,           0.0017036,           0.0017036,           0.0017036
                 158,            0.013011,             0.00431,           0.0035471,             0.70866,             0.58849,             0.60162,             0.41712,            0.013101,           0.0047376,            0.005983,           0.0016889,           0.0016889,           0.0016889
                 159,            0.012941,           0.0044071,           0.0035219,             0.67454,             0.60982,             0.60206,             0.41698,            0.013095,           0.0047364,           0.0059823,           0.0016742,           0.0016742,           0.0016742
                 160,             0.01278,           0.0042601,            0.003328,             0.67912,             0.60846,             0.60182,             0.41518,            0.013093,           0.0047342,           0.0059836,           0.0016595,           0.0016595,           0.0016595
                 161,            0.012996,            0.004389,           0.0034991,             0.68638,             0.60968,             0.60257,              0.4154,             0.01309,           0.0047347,           0.0059752,           0.0016448,           0.0016448,           0.0016448
                 162,            0.012727,           0.0043413,           0.0034398,             0.68827,             0.61128,             0.60474,             0.41602,            0.013094,           0.0047335,           0.0059562,           0.0016302,           0.0016302,           0.0016302
                 163,             0.01281,           0.0043152,           0.0034773,             0.71145,             0.59615,             0.60509,             0.41748,            0.013087,           0.0047326,           0.0059483,           0.0016155,           0.0016155,           0.0016155
                 164,            0.012698,           0.0042056,           0.0034088,             0.70099,             0.60582,             0.60474,             0.41885,            0.013082,           0.0047311,           0.0059334,           0.0016009,           0.0016009,           0.0016009
                 165,             0.01268,           0.0042268,           0.0034688,             0.70665,             0.60252,             0.60507,             0.41927,            0.013073,           0.0047301,           0.0059128,           0.0015863,           0.0015863,           0.0015863
                 166,            0.012693,           0.0043914,           0.0034517,             0.70926,             0.60235,             0.60611,             0.42001,            0.013063,            0.004729,           0.0059072,           0.0015717,           0.0015717,           0.0015717
                 167,            0.012756,           0.0043193,            0.003414,             0.71038,             0.60195,             0.60618,              0.4195,            0.013057,           0.0047278,           0.0059022,           0.0015572,           0.0015572,           0.0015572
                 168,            0.012781,           0.0043362,           0.0033137,             0.70864,              0.6001,             0.60589,             0.41867,            0.013053,           0.0047242,            0.005903,           0.0015427,           0.0015427,           0.0015427
                 169,            0.012624,           0.0042883,           0.0034262,             0.70962,             0.60079,             0.60625,             0.41798,            0.013046,           0.0047219,           0.0058941,           0.0015282,           0.0015282,           0.0015282
                 170,            0.012716,           0.0042847,           0.0033036,             0.70746,             0.60262,             0.60735,             0.41903,            0.013044,           0.0047205,           0.0058878,           0.0015137,           0.0015137,           0.0015137
                 171,             0.01258,           0.0042363,            0.003143,             0.70346,             0.60624,             0.60743,             0.41861,            0.013042,           0.0047201,           0.0058741,           0.0014993,           0.0014993,           0.0014993
                 172,             0.01251,           0.0042143,           0.0032162,             0.70468,             0.60611,             0.60844,             0.41929,            0.013036,           0.0047186,           0.0058587,           0.0014849,           0.0014849,           0.0014849
                 173,            0.012537,           0.0042543,           0.0032253,             0.70239,             0.60712,             0.60906,             0.41962,            0.013033,           0.0047165,           0.0058495,           0.0014705,           0.0014705,           0.0014705
                 174,            0.012621,           0.0043178,           0.0032559,             0.70286,             0.60789,             0.60982,             0.42023,            0.013029,            0.004717,           0.0058389,           0.0014561,           0.0014561,           0.0014561
                 175,            0.012702,           0.0042901,           0.0033591,             0.70504,             0.60718,             0.61014,              0.4217,            0.013019,           0.0047157,           0.0058297,           0.0014418,           0.0014418,           0.0014418
                 176,            0.012486,           0.0042099,           0.0032073,             0.70532,             0.60772,             0.61078,             0.42157,            0.013008,           0.0047144,           0.0058233,           0.0014276,           0.0014276,           0.0014276
                 177,            0.012454,           0.0042684,           0.0032011,             0.71353,             0.60172,             0.61043,               0.422,            0.013004,           0.0047139,           0.0058213,           0.0014134,           0.0014134,           0.0014134
                 178,            0.012343,           0.0041964,           0.0029678,             0.71329,             0.60358,              0.6107,             0.42238,            0.012997,           0.0047127,           0.0058177,           0.0013992,           0.0013992,           0.0013992
                 179,            0.012254,           0.0042233,           0.0031893,             0.71353,             0.60446,             0.61112,             0.42318,            0.012991,            0.004711,           0.0058115,            0.001385,            0.001385,            0.001385
                 180,             0.01225,           0.0042338,           0.0029898,             0.71475,              0.6048,             0.61161,             0.42344,            0.012985,           0.0047085,             0.00581,            0.001371,            0.001371,            0.001371
                 181,            0.012365,           0.0042428,           0.0032059,             0.71115,             0.60726,              0.6122,             0.42387,            0.012982,           0.0047078,           0.0058047,           0.0013569,           0.0013569,           0.0013569
                 182,              0.0124,           0.0042734,           0.0031263,             0.71096,             0.60748,             0.61315,             0.42395,             0.01298,           0.0047064,           0.0058043,           0.0013429,           0.0013429,           0.0013429
                 183,            0.012396,            0.004172,           0.0031332,             0.71012,             0.60857,             0.61399,             0.42462,            0.012981,           0.0047049,           0.0058006,            0.001329,            0.001329,            0.001329
                 184,              0.0123,           0.0041668,           0.0030487,             0.70183,              0.6163,             0.61419,             0.42506,             0.01298,            0.004704,            0.005802,           0.0013151,           0.0013151,           0.0013151
                 185,            0.012183,           0.0042242,           0.0030785,              0.7032,             0.61462,             0.61487,             0.42536,            0.012978,           0.0047029,           0.0058025,           0.0013012,           0.0013012,           0.0013012
                 186,            0.012282,           0.0041891,           0.0030457,             0.70471,              0.6145,             0.61526,             0.42555,            0.012974,           0.0047024,           0.0057986,           0.0012874,           0.0012874,           0.0012874
